timestamp,name,price_aud,price_raw,url
2026-06-18T20:10:58,The Perth Mint 100g Gold Cast Bar,19738.22,"AUD19,738.22",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-18T20:10:58,The Perth Mint 1 Kilo Silver Cast Bar,3304.44,"AUD3,304.44",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-18T22:29:15,The Perth Mint 10oz Gold Cast Bar,61122.05,"AUD61,122.05",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-18T22:29:15,The Perth Mint 5oz Gold Cast Bar,30584.03,"AUD30,584.03",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-18T22:29:15,The Perth Mint 100g Gold Cast Bar,19677.25,"AUD19,677.25",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-18T22:29:15,The Perth Mint 1oz Gold Cast Bar,6132.81,"AUD6,132.81",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-18T22:29:15,The Perth Mint 1 Kilo Silver Cast Bar,3291.78,"AUD3,291.78",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T00:09:53,The Perth Mint 10oz Gold Cast Bar,60968.55,"AUD60,968.55",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T00:09:53,The Perth Mint 5oz Gold Cast Bar,30507.27,"AUD30,507.27",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T00:09:53,The Perth Mint 100g Gold Cast Bar,19627.89,"AUD19,627.89",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T00:09:53,The Perth Mint 1oz Gold Cast Bar,6117.45,"AUD6,117.45",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T00:09:53,The Perth Mint 1 Kilo Silver Cast Bar,3283.01,"AUD3,283.01",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T05:31:51,The Perth Mint 10oz Gold Cast Bar,60334.46,"AUD60,334.46",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T05:31:51,The Perth Mint 5oz Gold Cast Bar,30190.20,"AUD30,190.20",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T05:31:51,The Perth Mint 100g Gold Cast Bar,19424.01,"AUD19,424.01",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T05:31:51,The Perth Mint 1oz Gold Cast Bar,6054.04,"AUD6,054.04",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T05:31:51,The Perth Mint 1 Kilo Silver Cast Bar,3204.75,"AUD3,204.75",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T10:12:11,The Perth Mint 10oz Gold Cast Bar,60503.07,"AUD60,503.07",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T10:12:11,The Perth Mint 5oz Gold Cast Bar,30274.51,"AUD30,274.51",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T10:12:11,The Perth Mint 100g Gold Cast Bar,19478.23,"AUD19,478.23",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T10:12:11,The Perth Mint 1oz Gold Cast Bar,6070.90,"AUD6,070.90",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T10:12:11,The Perth Mint 1 Kilo Silver Cast Bar,3278.84,"AUD3,278.84",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T13:53:37,The Perth Mint 10oz Gold Cast Bar,60545.26,"AUD60,545.26",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T13:53:37,The Perth Mint 5oz Gold Cast Bar,30295.61,"AUD30,295.61",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T13:53:37,The Perth Mint 100g Gold Cast Bar,19491.79,"AUD19,491.79",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T13:53:37,The Perth Mint 1oz Gold Cast Bar,6075.12,"AUD6,075.12",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T13:53:37,The Perth Mint 1 Kilo Silver Cast Bar,3271.66,"AUD3,271.66",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T16:28:09,The Perth Mint 10oz Gold Cast Bar,60450.84,"AUD60,450.84",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T16:28:09,The Perth Mint 5oz Gold Cast Bar,30248.39,"AUD30,248.39",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T16:28:09,The Perth Mint 100g Gold Cast Bar,19461.43,"AUD19,461.43",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T16:28:09,The Perth Mint 1oz Gold Cast Bar,6065.68,"AUD6,065.68",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T16:28:09,The Perth Mint 1 Kilo Silver Cast Bar,3257.63,"AUD3,257.63",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T18:15:57,The Perth Mint 10oz Gold Cast Bar,60561.74,"AUD60,561.74",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T18:15:57,The Perth Mint 5oz Gold Cast Bar,30303.85,"AUD30,303.85",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T18:15:57,The Perth Mint 1oz Gold Cast Bar,6076.77,"AUD6,076.77",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T18:15:57,The Perth Mint 100g Gold Cast Bar,19497.09,"AUD19,497.09",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T20:11:24,The Perth Mint 10oz Gold Cast Bar,60545.06,"AUD60,545.06",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T20:11:24,The Perth Mint 5oz Gold Cast Bar,30295.51,"AUD30,295.51",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T20:11:24,The Perth Mint 1oz Gold Cast Bar,6075.10,"AUD6,075.10",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T20:11:24,The Perth Mint 100g Gold Cast Bar,19491.73,"AUD19,491.73",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T22:43:48,The Perth Mint 10oz Gold Cast Bar,60545.06,"AUD60,545.06",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T22:43:48,The Perth Mint 5oz Gold Cast Bar,30295.51,"AUD30,295.51",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-19T22:43:48,The Perth Mint 100g Gold Cast Bar,19491.73,"AUD19,491.73",https://www.perthmint.com/shop/bullion/cast-bars/
